department,disease,question,answer,page_url,aaa,aaa,aaa,aaa,time
内科,肺炎,http://ask.39.net/question/66035465.html,新型肺炎出门没口罩怎么办？,在非疫区空旷且通风场所不需要佩戴口罩，进入人员密集或密闭公共场所需要佩戴口罩。如果没有口罩建议询问邻居借用或者到正规官方软件进行预约购买。目前情况下大家少聚会，少外出，出门口罩，勤洗手。患者的话会出现疫情扩散，没有患病的话有接触的话有感染的风险，建议出门后在家自我观察有无发热等出现。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035459.html,肺炎疫情感染药出了吗？,目前来说感染肺炎病毒没有好的办法治疗，没有特效药物的，所以需要做好心理准备，感染人体后会引起肺炎，会出现了咳嗽，痰多，胸痛，呼吸困难。如果是引起了肺炎，那就需要住院隔离治疗出现了发烧，需要用物理降温或者退烧药物治疗，然后对症使用药物治疗，是可以控制疾病的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035456.html,新型肺炎心里恐慌如何解决？,新型肺炎现在造成人们非常恐慌，其实是不用这么恐慌，只要做好平时的防护是没有问题的，注意少出门，勤饮水，勤洗手，勤通风，注意空气消毒，如果有来人人员减少接触，不要进食野生动物。建议多饮水多食蔬菜水果，避免辛辣刺激性食物，多进行有氧运动，增强身体抵抗力，减少感染的几率，是没有任何问题的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035455.html,武汉肺炎可以去武汉吗？,武汉现在疫情比较严重，所以不建议现在这个时间段去武汉。新型冠状病毒目前是一种全新的病毒，主要症状是出现发热、乏力，干咳。进行性呼吸困难等症状，少部分人没有发热症状，但会出现咽痛，流涕，腹泻等，潜伏期2-14天，治疗目前没有专门的药物，以对症支持治疗为主，大部分患者预后是比较好的，但有基础疾病和免疫力低下的老年人预后较差。一般确诊需要接触史和呼吸道的症状，及病毒核酸阳性。建议目前情况下大家少聚会，少外出，出门口罩，勤洗手。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035452.html,新型肺炎不会人传染人？,新型冠状病毒感染的肺炎，目前所见的传染源主要是新型冠状病毒感染的肺炎患者。传播途径主要是经呼吸道飞沫传播，是主要的传播途径，也可通过接触传播。易感人群，人群普遍易感，老年人极有基础疾病者，感染后疫情较重，儿童及婴幼儿也有发病。新型冠状病毒是传染性疾病。平时有发热或到过疫区的，一定要自觉隔离并上报。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035451.html,坐火车容易感染新型肺炎吗？,乘坐火车需佩戴口罩乘坐火车想要预防新型冠状病毒的话，那么出行前就需要佩戴好口罩，这样可以避免唾液飞溅到我们的面部，从而是可以帮助我们预防新型冠状病毒的。上火车前需洗手在上火车前需要洗手，洗手最好不要选择公用洗手间洗手，最好在自家洗好手后再去，公用洗手间还是有可能性的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035450.html,武汉肺炎血常规能查出来吗？,从2019年12月出现不明原因肺炎，到2020年1月7日，经相关病毒分型监测，实验室检出一种新型冠状病毒，获得该病毒的全基因组序列。1月10日完成病原核酸监测。经核酸检测方法，共检出新型冠状病毒阳性结果15例，电镜下看到典型的冠状病毒形态。这说明检测方法是行之有效的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035449.html,武汉肺炎潜伏期多久？,武汉肺炎属于新冠状病毒性肺炎，它的潜伏期一般3~14天。潜伏期也有传染性的。这种病毒属于一种新发现的病毒，传染性比较强。抵抗力差的人感染以后容易引起重症肺炎，出现呼吸困难。现在还没有确切的药物，对这个病毒有效果，只能对症处理的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035453.html,专家说新型肺炎不会蔓延？,从一般的病毒感染规律来看，病毒感染之后都会产生一定的抗体，对人体产生保护作用。但是有的抗体可能持续时间没有那么长，所以这些已经痊愈的患者还是有再感染的风险，因此治愈的患者应该加强防护。已经治愈的患者仍然要注意防护，同时要注意防治感冒。另外要加强康复，初期可以在家里做一些适当的活动，随着体力的恢复可以增加活动量。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035443.html,新型肺炎温度多少正常？,新型冠状病毒感染的肺炎，目前所见的传染源主要是新型冠状病毒感染的肺炎患者。传播途径主要是经呼吸道飞沫传播，是主要的传播途径，也可通过接触传播。易感人群，人群普遍易感，老年人极有基础疾病者，感染后疫情较重，儿童及婴幼儿也有发病。正常温度就是，腋下温度36度至37度之间算一个正常范围。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035440.html,武汉肺炎人传人吗？,新型冠状病毒感染的肺炎，目前所见的传染源主要是新型冠状病毒感染的肺炎患者。传播途径主要是经呼吸道飞沫传播，是主要的传播途径，也可通过接触传播。易感人群，人群普遍易感，老年人极有基础疾病者，感染后疫情较重，儿童及婴幼儿也有发病。武汉肺炎是传染的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035439.html,武汉肺炎现在能坐高铁吗？,肺炎发生比较严重的话，是不能坐高铁的，对于肺炎，可能会出现了咳嗽痰多，咽喉干，呼吸困难，发烧，所以需要尽快治疗的。如果出现了身体不舒服的症状，需要尽快去医院检查，如果是有肺炎的发生，需要尽快住院隔离治疗比较好，这样才能够好转的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035435.html,肺炎疫情有药治吗？,新型冠状病毒肺炎是有药物治疗的，临床应用α-干扰素雾化吸入、洛匹那韦/利托那韦效果比较好，也可以用中医中药的方法辩证施治。保持室内空气清新，温度和湿度适宜，注意个人卫生，勤洗手、勤通风，多喝白开水，饮食以清淡好消化为主，坚持适度的运动。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035433.html,2020年新型肺炎怎么预防？,2020年的新型肺炎预防关键在于戴口罩，清洗手，不要去公共场所人多的地方，同时醒鼻涕或咳嗽，需要用纸巾捂住口鼻，纸巾要尽力集中废弃或焚烧处理。避免分泌物喷溅到空气。在疫情还没有得到完全控制之前，自己在家不要外出是最好的防护，同时外出要戴口罩，做好勤洗手的习惯，如果与患者接触或到过区的人群，一旦出现发热，咳嗽等症状，需要及时到医院的发热门诊去诊治。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035430.html,新型肺炎是吃野味引起的吗？,新型冠状病毒目前是一种全新的病毒，主要症状是出现发热、乏力，干咳。进行性呼吸困难等症状，少部分人没有发热症状，但会出现咽痛，流涕，腹泻等，潜伏期2-14天，治疗目前没有专门的药物，以对症支持治疗为主，大部分患者预后是比较好的，但有基础疾病和免疫力低下的老年人预后较差。一般确诊需要接触史和呼吸道的症状，及病毒核酸阳性。建议目前情况下大家少聚会，少外出，出门口罩，勤洗手。目前是这么认为的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
内科,肺炎,http://ask.39.net/question/66035429.html,新型肺炎乙类传染传播原因？,基本目前的流行病学调查，潜伏期一般3~7天，最长不超过14天。以发热乏力干咳为主要症状，少数患者伴有鼻塞，流涕，腹泻等症状重型病例多，在一周后出现呼吸困难，严重者快速进展，为急性呼吸窘迫综合症脓毒症状，脓毒症休克难以纠正的代谢性酸中毒和出血功能障碍，值得注意的是重型非重型患者病程中可谓中低热，甚至无明显发热。部分患者仅出现低热，轻微乏力等无肺炎表现，多在一周后恢复。从目前收治的病例情况看，多数患者愈后良好，儿童病例症状相对较轻，少数患者病情危重，死亡病例多见于老年人和有慢性基础性疾病者。新型冠状病毒肺炎传播的原因是飞沫传播或者是接触传播。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-01-31
